DATE;CLOSING PRICE;OPEN;DAILY HIGH;DAILY LOW
10/13/2015;78358.61;79342.90;79495.46;77889.50
10/14/2015;79380.24;78388.89;79502.62;78317.59
10/15/2015;79263.26;80012.83;80383.05;79263.26
10/16/2015;78483.55;79614.92;79614.92;78483.55
10/19/2015;79734.54;78845.95;79894.92;78845.95
10/20/2015;80496.48;79810.15;80594.10;79678.11
10/21/2015;79765.28;80395.79;80423.96;79284.41
10/22/2015;80255.91;79842.74;80532.23;79842.74
10/23/2015;80124.84;80892.37;81066.72;80091.17
10/26/2015;79262.26;79995.27;80403.05;79219.64
10/27/2015;78662.51;79206.19;79384.03;78094.91
10/28/2015;78536.29;78633.89;78650.89;77999.78
10/30/2015;79409.00;78230.28;79504.68;77585.44
11/2/2015;83693.61;83653.72;84354.08;83229.46
11/3/2015;82913.85;83857.05;83926.68;82853.22
11/4/2015;83684.07;83284.70;83784.77;83284.70
11/5/2015;82955.67;83234.86;83329.36;82546.74
11/6/2015;81930.21;83201.42;83231.88;81718.47
11/9/2015;82050.14;82000.37;82622.20;81757.19
11/10/2015;81174.10;82311.31;82592.47;81174.10
11/11/2015;81717.99;81484.50;82364.99;81484.50
11/12/2015;82143.43;82217.35;82295.70;81426.17
11/13/2015;81878.75;82126.93;82292.34;81624.84
11/16/2015;81046.42;81580.64;81822.37;81018.67
11/17/2015;81152.85;81325.66;81857.53;81152.85
11/18/2015;80514.17;81064.00;81476.48;80336.11
11/19/2015;80441.20;80860.34;81117.98;80185.70
11/20/2015;80681.67;80397.56;81121.69;80384.51
11/23/2015;79744.79;80652.61;80784.15;79744.79
11/24/2015;76242.98;79868.80;80008.03;76095.76
11/25/2015;76836.52;76570.12;76975.33;75520.73
11/26/2015;74997.64;76624.54;76690.36;74992.98
11/27/2015;75638.43;75426.32;76522.93;74824.00
11/30/2015;75232.79;75793.19;76535.24;75097.07
12/1/2015;76785.45;75474.29;76785.45;75474.29
12/2/2015;76394.96;77348.46;77766.72;76246.26
12/3/2015;75452.84;76665.25;77141.32;75392.35
12/4/2015;74265.30;75810.32;75887.79;73370.84
12/7/2015;73908.89;74398.98;74534.13;73354.74
12/8/2015;73100.86;73773.29;74204.29;72954.62
12/9/2015;74583.74;73345.03;74732.11;72948.46
12/10/2015;72354.16;74354.40;75237.06;72012.65
12/11/2015;70280.34;72497.47;72511.95;70280.34
12/14/2015;69308.74;71004.80;71695.94;69190.95
12/15/2015;72156.79;69844.79;72391.87;69693.28
12/16/2015;72831.78;72029.84;72887.89;71397.03
12/17/2015;73711.88;73495.44;74178.78;72823.45
12/18/2015;72460.35;73524.39;73524.39;72203.09
12/21/2015;73328.16;72881.60;73781.35;72879.55
12/22/2015;73102.10;73287.30;73380.14;72220.54
12/23/2015;74044.89;73531.61;74498.61;73531.18
12/24/2015;74050.35;74246.76;74393.68;73864.96
12/25/2015;74189.53;74150.66;74227.85;73994.66
12/28/2015;74243.17;74436.85;74953.61;74193.26
12/29/2015;73912.61;74430.00;74527.68;73692.94
12/30/2015;73200.69;73939.63;74004.94;73064.64
12/31/2015;71726.99;73305.02;73372.07;71433.59
1/4/2016;70518.35;70677.98;70816.41;69880.43
1/5/2016;70688.10;71055.53;71253.47;69395.82
1/6/2016;71197.94;70379.59;71267.13;69713.49
1/7/2016;71495.93;70600.10;71640.24;69687.85
1/8/2016;70613.20;71868.20;72131.92;70407.76
1/11/2016;71048.98;70397.28;71621.86;70111.51
1/12/2016;71740.41;71033.30;72100.10;70516.46
1/13/2016;72508.72;72106.05;73010.85;72030.21
1/14/2016;71940.56;72206.40;72651.44;71308.91
1/15/2016;71062.00;71984.02;72274.51;70628.02
1/18/2016;71039.68;71463.60;71521.46;70845.24
1/19/2016;71073.16;71666.37;71827.39;70786.19
1/20/2016;69603.95;70604.62;70785.60;69595.27
1/21/2016;68567.89;69657.63;69777.08;68230.47
1/22/2016;70243.91;69487.09;70392.47;69255.28
1/25/2016;70539.01;70761.85;71087.97;70123.01
1/26/2016;71808.91;70144.50;71838.70;69925.09
1/27/2016;72052.86;71819.83;72683.67;71775.15
1/28/2016;72427.41;72431.77;72960.91;72320.67
1/29/2016;73481.09;73122.72;73506.60;73080.24
2/1/2016;73447.67;73496.15;73514.82;72793.71
2/2/2016;72506.16;73651.59;73911.49;72506.16
2/3/2016;73267.44;72174.76;73629.82;72015.18
2/4/2016;74505.36;74150.41;74740.40;73962.86
2/5/2016;74203.54;74485.66;74767.42;74033.33
2/8/2016;72005.24;74457.35;74656.23;72005.24
2/9/2016;71415.16;71520.33;71798.27;70373.47
2/10/2016;71614.22;71672.10;72249.88;70856.37
2/11/2016;70941.65;71116.39;71281.57;69889.81
2/12/2016;70937.40;71331.83;71541.79;70895.67
2/15/2016;71008.09;71275.31;71566.39;69436.07
2/16/2016;70949.22;71586.49;71815.85;70807.45
2/17/2016;72805.12;70922.65;72855.79;70653.59
2/18/2016;73446.47;72709.21;73446.47;72322.33
2/19/2016;73015.42;73400.95;73455.61;72671.16
2/22/2016;74893.90;73656.62;74893.90;73566.40
2/23/2016;75499.76;74854.64;75923.81;74674.31
2/24/2016;74067.21;75638.72;75705.44;73916.02
2/25/2016;75201.89;74551.70;75504.17;74351.13
2/26/2016;74929.02;75570.61;76017.39;74835.60
2/29/2016;75814.41;74709.59;75954.83;74423.81
3/1/2016;75955.43;75949.08;76184.62;75642.13
3/2/2016;76787.95;76635.66;77096.52;76415.08
3/3/2016;76828.32;77062.56;77527.33;76466.08
3/4/2016;77191.14;76943.53;77191.14;76163.94
3/7/2016;77483.85;77349.55;77989.76;77150.42
3/8/2016;77682.88;77284.19;78143.92;77157.99
3/9/2016;78738.19;77628.86;78738.19;77398.35
3/10/2016;79024.69;78856.10;79674.05;78505.03
3/11/2016;79380.18;79565.89;79613.12;78743.46
3/14/2016;80110.88;79203.09;80114.60;79179.92
3/15/2016;79031.07;80087.19;80091.21;78774.60
3/16/2016;79369.24;79168.74;79574.05;78419.53
3/17/2016;81377.13;80477.35;81389.27;80396.17
3/18/2016;82943.44;81482.74;82943.44;81221.19
3/21/2016;83402.73;82775.57;83523.69;82436.63
3/22/2016;81766.14;82853.03;82853.03;80983.00
3/23/2016;80383.69;81549.27;81735.04;80171.70
3/24/2016;81358.38;80297.44;81389.59;80121.03
3/25/2016;81356.45;81423.37;81753.38;81289.85
3/28/2016;81344.55;81494.08;81731.07;80873.10
3/29/2016;81733.62;81716.75;82273.33;81522.90
3/30/2016;82917.75;82374.98;83041.35;82299.46
3/31/2016;83268.04;82917.50;83446.84;82486.84
4/1/2016;82359.44;82987.20;83054.63;81931.92
4/4/2016;83872.91;82762.54;83872.91;82599.87
4/5/2016;82964.08;83620.50;83701.04;82465.04
4/6/2016;81511.27;82906.10;83026.05;81511.27
4/7/2016;81164.66;82008.12;82252.59;81080.72
4/8/2016;82502.11;81451.03;82576.11;80884.03
4/11/2016;83987.53;82630.54;84101.43;82301.42
4/12/2016;83719.80;83859.36;84429.97;83263.83
4/13/2016;85696.67;84151.90;85808.84;84009.16
4/14/2016;85784.95;85749.81;86254.50;85340.41
4/15/2016;85573.25;85970.85;86188.01;84807.93
4/18/2016;86343.65;85180.38;86386.70;84997.66
4/19/2016;86250.97;86607.43;86693.50;85806.74
4/20/2016;85550.21;86008.52;86931.34;85271.54
4/21/2016;85670.80;85936.57;86450.04;85117.74
4/22/2016;85828.66;85847.37;85929.31;85150.63
4/25/2016;85109.37;85573.44;85851.23;84984.19
4/26/2016;85756.42;85347.24;85938.32;85042.85
4/27/2016;85374.19;85877.39;86121.04;85291.50
4/28/2016;85477.83;85467.41;85676.38;84763.17
4/29/2016;85327.80;85525.08;85664.35;84837.94
5/2/2016;83829.85;85241.69;85268.59;83811.66
5/3/2016;81069.75;84132.89;84290.46;80885.22
5/4/2016;79382.62;81000.60;81040.11;79070.14
5/5/2016;78698.84;77712.51;79907.82;77519.53
5/6/2016;78368.06;78724.89;78800.96;77209.05
5/9/2016;79062.10;79031.71;79736.95;78878.87
5/10/2016;78802.38;79108.78;79465.96;78403.18
5/11/2016;79027.81;78906.87;79166.80;78023.30
5/12/2016;78304.21;79078.68;79570.21;78246.44
5/13/2016;77808.43;77936.24;78597.42;77586.12
5/16/2016;76999.70;77959.97;78201.25;76701.16
5/17/2016;77277.19;77445.93;77765.26;76449.51
5/18/2016;77243.88;77026.29;77574.72;76479.04
5/20/2016;76357.74;77209.47;77491.62;76302.44
5/23/2016;76765.85;76533.50;76969.29;76207.57
5/24/2016;79434.60;76526.41;79505.25;76459.51
5/25/2016;78609.06;79472.58;79941.01;78593.41
5/26/2016;78035.63;78313.97;78604.49;77613.53
5/27/2016;78028.90;78140.69;78509.43;77801.70
5/30/2016;78535.24;77948.05;78868.64;77948.05
5/31/2016;77803.41;78951.86;79105.57;77803.41
6/1/2016;77034.93;77911.71;78042.85;77022.07
6/2/2016;76272.10;77271.26;77445.40;76233.80
6/3/2016;78139.49;76549.37;78483.87;76486.18
6/6/2016;78592.83;78520.97;78957.48;78334.72
6/7/2016;78157.62;78968.39;79419.71;78023.54
6/8/2016;78832.65;78364.42;79063.15;77721.56
6/9/2016;77711.73;78845.09;78953.67;77656.10
6/10/2016;76887.29;77703.08;77838.94;76723.22
6/13/2016;76534.23;76468.27;76555.98;75385.75
6/14/2016;75759.53;76408.47;76615.61;75356.92
6/15/2016;76237.35;76304.23;76591.63;76061.72
6/16/2016;74671.68;75870.37;76088.90;74671.68
6/17/2016;75430.53;75347.49;75791.50;74913.95
6/20/2016;77523.09;76446.18;77528.75;76400.52
6/21/2016;77531.37;77559.36;78060.60;77317.76
6/22/2016;77267.46;77687.03;77999.54;77139.23
6/23/2016;77989.87;77550.19;78350.76;77211.05
6/24/2016;75366.00;74073.82;75528.64;74016.71
6/27/2016;75161.24;75458.45;75907.87;74881.89
6/28/2016;76929.34;75855.20;77093.44;75855.20
6/29/2016;76711.97;76744.17;77386.33;76355.14
6/30/2016;76817.19;76916.56;77369.32;76498.71
7/1/2016;77952.11;77177.59;77952.11;77177.59
7/4/2016;78387.70;78120.41;78387.70;78000.11
7/8/2016;78019.48;78185.44;78347.12;77649.86
7/11/2016;79234.95;78626.07;79290.59;78626.07
7/12/2016;81141.57;79366.26;81141.57;79250.09
7/13/2016;81321.74;81216.61;81639.14;80917.20
7/14/2016;82589.76;81770.18;82699.03;81591.07
7/15/2016;82825.36;82385.58;82825.36;82234.14
7/18/2016;76957.61;80755.89;81110.29;75427.59
7/19/2016;76177.82;76220.41;78338.21;75849.84
7/20/2016;74902.84;76500.98;76784.46;74597.25
7/21/2016;71594.98;74196.73;74196.73;71537.52
7/22/2016;71738.43;72728.07;72801.93;70426.16
7/25/2016;74174.01;72422.65;74362.34;72395.40
7/26/2016;73689.43;74774.78;74831.62;73208.68
7/27/2016;75075.70;73971.47;75075.70;73758.07
7/28/2016;75244.06;75482.37;75924.32;74884.09
7/29/2016;75405.53;75306.50;75615.35;74473.95
8/1/2016;76711.68;76227.87;76843.26;76223.26
8/2/2016;75803.92;76699.83;76838.47;75788.28
8/3/2016;74552.15;75690.45;75818.58;74142.01
8/4/2016;76125.64;74764.78;76125.64;74255.08
8/5/2016;76065.69;76341.90;76745.46;75112.12
8/8/2016;77779.10;77413.60;77934.09;76980.66
8/9/2016;78524.89;77908.15;78824.91;77711.04
8/10/2016;77955.65;78674.95;78733.00;77532.03
8/11/2016;79033.57;78079.73;79066.73;77763.34
8/12/2016;78228.56;79301.35;79366.59;78030.80
8/15/2016;78472.57;78719.30;79041.41;78244.85
8/16/2016;77707.13;78788.11;78911.79;77637.78
8/17/2016;78147.82;77799.14;78599.34;77602.24
8/18/2016;77970.93;78706.54;78880.84;77661.69
8/19/2016;78145.59;78003.94;78214.47;77274.08
8/22/2016;77953.27;77715.59;78102.37;77436.77
8/23/2016;77333.61;78222.21;78292.83;77333.61
8/24/2016;76116.31;76290.90;76290.90;75113.56
8/25/2016;76789.89;76464.35;77009.15;76442.74
8/26/2016;77119.65;76731.30;77284.56;76220.05
8/29/2016;76118.84;76746.86;76949.60;76075.56
8/31/2016;75967.63;76125.93;76517.81;75872.04
9/1/2016;75852.80;76199.93;76367.78;75730.88
9/2/2016;76884.32;76049.97;76975.47;75973.23
9/5/2016;77791.60;77332.79;77845.47;77279.72
9/6/2016;77994.79;77991.45;78195.24;77702.69
9/7/2016;77643.18;78210.75;78293.82;77476.75
9/8/2016;77843.49;77867.13;78194.84;77447.94
9/9/2016;77053.54;77663.68;77753.91;77020.83
9/16/2016;76020.29;77141.68;77255.42;76010.40
9/19/2016;77670.75;76512.00;77745.24;76512.00
9/20/2016;77313.46;77654.56;77714.49;77014.11
9/21/2016;77915.89;77452.65;78136.13;77157.47
9/22/2016;79795.94;78856.15;79897.91;78781.20
9/23/2016;79756.44;79795.94;80087.06;79515.50
9/26/2016;76725.73;76243.51;76952.35;76148.33
9/27/2016;77160.67;76972.34;77483.51;76651.90
9/28/2016;77677.78;77273.80;77845.52;77216.04
9/29/2016;77076.80;77807.69;77857.31;76792.82
9/30/2016;76488.38;76682.82;76771.03;76170.66
10/3/2016;77225.39;76924.12;77444.76;76924.12
10/4/2016;77057.77;77326.61;77542.11;76899.12
10/5/2016;77853.65;76712.85;77970.77;76484.84
10/6/2016;77894.72;78218.77;78605.55;77842.34
10/7/2016;77975.99;78102.03;78500.40;77676.06
10/10/2016;77835.29;78296.85;78506.06;77682.75
10/11/2016;77643.59;77773.52;77889.55;77280.27
10/12/2016;77461.27;77903.57;78099.62;77146.46
10/13/2016;76810.31;77469.73;77602.20;76612.52
10/14/2016;77554.21;77091.31;77677.29;76756.51
10/17/2016;77437.58;77418.46;77675.58;76991.21
10/18/2016;78340.39;77796.29;78462.30;77796.29
10/19/2016;79209.85;78675.88;79277.56;78543.54
10/20/2016;79252.41;79355.32;79541.38;79061.55
10/21/2016;78843.66;79310.89;79335.26;78711.75
10/24/2016;79932.55;79242.08;80065.22;79204.51
10/25/2016;79433.31;79914.91;80290.93;79360.31
10/26/2016;79397.94;79492.59;79667.00;79023.84
10/27/2016;78739.17;79343.26;79492.54;78641.16
10/28/2016;78332.87;78593.06;78736.67;78071.36
10/31/2016;78536.17;78558.95;78861.13;78196.52
11/1/2016;77428.56;78801.98;78957.00;77376.53
11/2/2016;77171.59;77341.07;77611.94;77155.80
11/3/2016;76681.37;77324.88;77554.59;76612.34
11/4/2016;74267.17;75805.47;75992.23;74238.81
11/7/2016;75681.96;75201.51;75899.94;75201.51
11/8/2016;76367.79;75646.30;76413.32;75193.41
11/9/2016;76208.97;74561.69;76259.76;74509.21
11/10/2016;76360.36;76881.12;77108.02;76360.36
11/11/2016;75174.17;76218.00;76427.78;75174.17
11/14/2016;74419.10;75397.12;75489.95;74292.46
11/15/2016;75150.56;74735.19;75309.76;74628.70
11/16/2016;74759.06;75347.02;75410.56;74399.06
11/17/2016;75136.22;74991.46;75688.61;74856.53
11/18/2016;75638.96;74918.31;75783.93;74495.84
11/21/2016;75543.57;75880.58;75937.65;75193.53
11/22/2016;75811.99;75529.52;76215.84;75415.32
11/23/2016;75036.90;76081.01;76173.42;74976.90
11/24/2016;74193.07;74972.62;75867.32;74104.58
11/25/2016;74363.45;74067.49;74597.99;73752.67
11/28/2016;74990.23;74999.68;75332.99;74907.16
11/29/2016;74205.48;74845.44;75120.10;74197.72
11/30/2016;73995.20;74499.72;74561.82;73631.28
12/1/2016;72519.85;74059.62;74094.39;72336.02
12/2/2016;73390.94;72657.68;73545.28;71792.96
12/5/2016;73599.70;73068.65;74169.65;73014.12
12/6/2016;75433.34;73991.27;75446.11;73991.27
12/7/2016;76030.78;75434.41;76123.78;75194.11
12/8/2016;75929.32;76264.87;76458.51;75116.85
12/9/2016;75727.28;76116.42;76177.14;75584.76
12/12/2016;76239.63;75347.13;76239.63;74908.89
12/13/2016;76995.27;76532.65;77016.08;76268.70
12/14/2016;76880.85;76892.95;77109.21;76458.55
12/15/2016;77678.59;76325.99;77678.59;76255.84
12/16/2016;77589.65;77802.82;77904.15;77425.46
12/19/2016;77157.79;77741.44;77937.02;77157.79
12/20/2016;77807.89;77009.42;77875.02;76883.74
12/21/2016;77619.47;77988.68;78203.47;77558.50
12/22/2016;77404.74;77739.96;77867.05;77251.01
12/23/2016;76972.15;77443.40;77588.76;76902.64
12/26/2016;77028.47;77086.00;77257.17;77028.47
12/27/2016;76699.41;77164.39;77265.91;76592.74
12/28/2016;77547.71;76687.74;77549.13;76514.26
12/29/2016;77835.85;77504.17;77953.46;77457.89
12/30/2016;78138.66;77959.52;78371.86;77765.42
1/2/2017;77754.46;77907.20;77969.07;77570.08
1/3/2017;76618.20;77866.96;77951.89;76618.20
1/4/2017;76143.59;76805.98;77022.24;75836.56
1/5/2017;76386.30;76386.39;76808.59;75656.75
1/6/2017;77106.57;76259.87;77150.22;76145.05
1/9/2017;77394.44;76786.90;77634.90;76636.38
1/10/2017;77393.69;77195.79;77733.15;77141.69
1/11/2017;77666.58;77100.11;77806.91;76650.33
1/12/2017;80891.04;77992.42;81090.33;77899.73
1/13/2017;81524.32;80783.00;81642.15;80358.94
1/16/2017;81711.69;81662.45;82160.05;81345.00
1/17/2017;82362.77;82103.40;82540.91;81657.11
1/18/2017;82779.25;82510.83;82895.24;82119.44
1/19/2017;82300.32;82964.10;83317.74;82028.44
1/20/2017;83067.15;82350.96;83261.99;81997.22
1/23/2017;83047.80;83429.51;83575.55;82899.81
1/24/2017;84207.89;83195.90;84262.23;82880.21
1/25/2017;83128.26;84129.38;84278.03;82811.15
1/26/2017;83826.54;83418.81;84025.30;82922.63
1/27/2017;83827.39;83578.96;84209.34;83441.56
1/30/2017;86237.54;83670.05;86279.77;83650.45
1/31/2017;86295.72;86293.80;86717.05;85925.10
2/1/2017;86847.96;86390.04;86920.13;86000.86
2/2/2017;87394.19;87166.87;87675.10;86819.30
2/3/2017;88389.50;87343.04;88389.50;87047.45
2/6/2017;87357.86;89121.97;89537.82;87339.56
2/7/2017;87476.73;87154.80;88075.33;86877.27
2/8/2017;88249.08;87598.98;88386.49;87316.37
2/9/2017;88830.21;88383.01;89005.10;87846.48
2/10/2017;87473.33;89119.90;89370.08;87318.54
2/13/2017;88578.31;87731.52;88814.01;87528.57
2/14/2017;88082.21;88848.52;88870.62;87504.69
2/15/2017;87881.97;88294.26;88539.94;87726.11
2/16/2017;88186.86;88246.07;88463.91;87997.50
2/17/2017;88830.41;88134.81;88998.41;88069.73
2/20/2017;88587.66;89458.72;89583.28;88467.94
2/21/2017;88965.14;88719.84;89282.60;88719.84
2/22/2017;88531.28;88833.26;89095.34;87467.14
2/23/2017;89138.37;88851.33;89270.75;88736.60
2/24/2017;88258.45;89201.95;89242.50;87892.67
2/27/2017;87765.41;88416.68;88547.27;87706.04
2/28/2017;87478.33;87740.99;88013.41;87244.99
3/1/2017;89320.25;87720.11;89344.06;87638.93
3/2/2017;89933.88;89460.06;90043.28;89417.38
3/3/2017;89722.05;89853.17;89879.78;89365.33
3/6/2017;91044.99;90065.15;91437.77;90065.15
3/7/2017;90813.61;91380.63;91422.22;90621.31
3/8/2017;89484.90;90881.17;90966.81;89136.40
3/9/2017;89002.56;89196.22;89493.67;88648.56
3/10/2017;89611.40;89331.33;89924.90;89324.34
3/13/2017;89429.73;89550.55;89674.56;88921.13
3/14/2017;89136.53;89572.51;89610.10;89094.66
3/15/2017;89445.55;89372.60;90013.81;89372.60
3/16/2017;90268.32;90348.34;90828.74;90137.77
3/17/2017;90491.39;90535.07;90843.67;90102.30
3/20/2017;90902.11;90261.59;90902.11;90132.06
3/21/2017;90606.46;91185.25;91497.00;90440.13
3/22/2017;89809.09;89982.40;90182.16;89277.36
3/23/2017;89764.11;90121.09;90193.63;89601.33
3/24/2017;90382.71;89869.45;90382.71;89657.41
3/27/2017;89695.05;90290.67;90390.33;89514.48
3/28/2017;90181.73;90134.82;90338.63;89846.39
3/29/2017;89269.72;89242.59;89504.00;88818.56
3/30/2017;89282.25;89427.71;89650.83;89112.87
3/31/2017;88947.40;89283.98;89573.00;88886.89
4/3/2017;88669.47;89020.47;89069.69;88576.96
4/4/2017;88612.55;88058.09;88752.85;87997.70
4/5/2017;89037.45;88199.29;89037.45;88129.92
4/6/2017;88679.04;88580.47;88895.98;88527.59
4/7/2017;88497.33;88364.30;88840.75;88351.21
4/10/2017;91240.45;88765.78;91343.07;88730.81
4/11/2017;90904.49;91303.97;91832.03;90836.38
4/12/2017;90952.16;91256.44;91542.83;90952.16
4/13/2017;89870.68;91200.73;91284.72;89735.59
4/14/2017;90063.69;89680.96;90566.02;89347.46
4/17/2017;90653.80;90731.33;90991.91;90052.40
4/18/2017;91373.78;90472.99;91982.28;90397.15
4/19/2017;90804.13;91582.84;91888.68;90434.32
4/20/2017;92039.38;91165.92;92116.57;91148.08
4/21/2017;92423.93;92651.70;92909.30;92326.50
4/24/2017;93802.81;92920.01;93802.81;92770.72
4/25/2017;94634.91;94217.43;94634.91;93188.15
4/26/2017;94522.34;94673.16;95038.98;94284.41
4/27/2017;94282.48;94698.43;95196.45;94207.00
4/28/2017;94655.31;94422.80;94965.20;93945.96
5/2/2017;94355.91;94994.04;95358.76;94312.01
5/3/2017;93862.74;94396.38;94665.22;93655.43
5/4/2017;93038.49;93706.99;94073.14;92999.81
5/5/2017;93928.39;93113.72;94106.76;93113.72
5/8/2017;93832.70;94332.63;94530.87;93717.21
5/9/2017;95323.38;93845.43;95347.51;93673.29
5/10/2017;96194.20;95114.65;96194.20;94968.76
5/11/2017;95114.06;96473.66;96491.03;95015.45
5/12/2017;94996.35;95286.52;95742.42;94684.37
5/15/2017;95587.75;95569.29;95824.57;95210.18
5/16/2017;96161.50;96013.55;96357.46;95716.13
5/17/2017;95724.95;95915.10;96629.15;95396.74
5/18/2017;95147.34;95469.52;95628.39;94363.65
5/22/2017;96400.03;95855.32;96468.49;95855.32
5/23/2017;97717.48;96232.85;97776.33;96143.01
5/24/2017;98313.77;97733.36;98794.90;97700.71
5/25/2017;97712.94;98200.89;98222.21;97393.69
5/26/2017;97533.28;97734.44;97988.15;97177.54
5/29/2017;97725.95;97695.45;98181.79;97461.70
5/30/2017;97347.63;97830.33;97958.11;97146.88
5/31/2017;97541.58;97836.00;98444.35;97413.41
6/1/2017;97365.79;97853.78;97876.17;96925.86
6/2/2017;98867.90;98103.23;98867.90;97992.98
6/5/2017;98191.97;99150.46;99278.08;97859.55
6/6/2017;98331.54;98213.47;98556.57;97740.12
6/7/2017;97616.52;98449.33;98786.59;97469.80
6/8/2017;97977.54;97912.10;98050.22;97552.03
6/9/2017;98942.87;98404.00;99277.11;98404.00
6/12/2017;99442.11;98915.05;99707.33;98900.63
6/13/2017;99299.67;99742.14;100000.79;98887.99
6/14/2017;99636.27;99475.96;99920.84;99095.45
6/15/2017;98737.01;99180.99;99262.63;98491.92
6/16/2017;98192.55;98757.70;99021.94;97930.19
6/19/2017;99332.13;98735.95;99332.13;98735.95
6/20/2017;99269.27;99665.69;99852.93;99041.78
6/21/2017;99390.12;99180.29;99651.89;98723.17
6/22/2017;100072.15;99800.73;100106.82;99507.85
6/23/2017;99638.65;100179.71;100265.64;99601.08
6/28/2017;100617.69;99439.14;100617.69;99418.58
6/29/2017;100190.32;100916.76;100990.54;100009.15
6/30/2017;100440.39;100032.47;100778.14;99825.56
7/3/2017;100522.30;100639.31;100957.78;100438.46
7/4/2017;101207.79;100539.08;101245.83;100449.23
7/5/2017;100744.45;101296.29;101415.68;100744.45
7/6/2017;100627.01;100855.30;101331.32;100319.77
7/7/2017;100084.37;100718.02;100838.66;100084.37
7/10/2017;101097.16;100589.08;101181.37;100589.08
7/11/2017;103182.64;101134.64;103558.64;101023.19
7/12/2017;103809.78;103185.72;104283.30;103052.91
7/13/2017;104210.22;103942.17;104915.14;103773.18
7/14/2017;105175.73;104421.49;105199.70;104306.73
7/17/2017;106217.00;105362.44;106402.15;105197.99
7/18/2017;105718.31;106229.89;106244.64;105585.98
7/19/2017;107417.52;106144.05;107563.95;106144.05
7/20/2017;106735.56;107608.63;107749.80;106628.48
7/21/2017;106842.79;106471.47;107186.62;106050.82
7/24/2017;106710.52;107212.89;107508.34;106574.94
7/25/2017;107040.67;107077.93;107519.93;106957.46
7/26/2017;107206.16;107205.85;107587.95;107008.14
7/27/2017;108391.71;107807.78;108605.51;107807.78
7/28/2017;107699.72;108298.80;108298.80;107577.27
7/31/2017;107531.44;107920.55;108183.81;107388.12
8/1/2017;106147.43;107884.99;107998.81;106092.39
8/2/2017;106525.44;106343.24;106839.12;105975.96
8/3/2017;107153.78;107067.46;107394.95;106892.69
8/4/2017;108545.31;107315.23;108648.59;107286.89
8/7/2017;109781.13;109105.09;109947.87;109105.09
8/8/2017;109639.12;110009.69;110321.81;109434.23
8/9/2017;108714.58;109317.16;109317.16;108497.20
8/10/2017;107800.42;108935.13;109415.18;107800.42
8/11/2017;106963.10;107403.75;107533.57;106075.51
8/14/2017;109537.36;107906.98;109608.15;107906.98
8/15/2017;106913.26;110014.51;110232.52;106913.26
8/16/2017;106861.99;107122.72;107924.49;104939.35
8/17/2017;106825.33;107409.75;107675.82;106412.35
8/18/2017;107202.43;106389.74;107268.63;105921.65
8/21/2017;108614.87;107234.84;108877.95;106800.30
8/22/2017;108594.45;108984.28;109247.44;108325.53
8/23/2017;108952.73;108727.43;109247.63;108645.13
8/24/2017;109153.91;109188.43;110133.24;109027.59
8/25/2017;109755.14;109224.21;110229.95;109060.96
8/28/2017;110339.99;110175.25;110530.75;109931.47
8/29/2017;110423.11;110224.81;110423.11;109444.68
8/31/2017;110010.49;110482.17;110517.63;109953.97
9/5/2017;108872.99;110349.12;110439.71;108736.27
9/6/2017;109611.79;108964.74;109873.20;108637.31
9/7/2017;109742.95;109611.68;110104.38;109157.85
9/8/2017;108451.70;109849.86;109997.24;108117.35
9/11/2017;109458.01;109029.29;109865.22;108957.76
9/12/2017;109129.65;109573.37;109735.43;108691.06
9/13/2017;108155.53;109148.61;109501.78;108155.53
9/14/2017;108244.22;108264.93;108793.45;107448.99
9/15/2017;107741.70;108342.87;108534.60;107741.70
9/18/2017;106534.60;108016.93;108073.90;106534.60
9/19/2017;104917.77;106510.62;106733.24;104620.42
9/20/2017;105323.67;105292.05;105592.58;104578.75
9/21/2017;104001.20;105000.94;105426.40;103836.85
9/22/2017;104122.85;104458.73;104713.71;103411.76
9/25/2017;102270.17;103676.77;103676.77;101752.02
9/26/2017;103929.33;102848.74;104136.81;102409.00
9/27/2017;101218.30;103933.24;104035.68;101218.30
9/28/2017;102651.10;101150.18;102936.96;100987.15
9/29/2017;102907.73;103038.58;103319.95;102242.85
10/2/2017;103930.67;102934.43;104063.09;102883.46
10/3/2017;103907.57;103997.85;104488.23;103421.73
10/4/2017;104547.86;104274.74;104911.57;104095.19
10/5/2017;104334.31;104795.51;105047.74;104203.91
10/6/2017;104137.48;104177.92;104237.95;103544.11
10/9/2017;101298.00;100324.38;101298.00;99210.33
10/10/2017;103394.00;102494.09;103575.97;102197.96
10/11/2017;103816.04;103145.23;104736.35;102786.56
10/12/2017;105932.25;105045.25;105932.25;104586.39
10/13/2017;106225.69;106098.79;106598.53;105339.86
10/16/2017;106474.46;106554.60;107010.04;106088.29
10/17/2017;106990.87;106668.06;107678.02;106571.04
10/18/2017;106926.39;107484.62;107579.49;106730.67
10/19/2017;108433.55;107404.02;108455.75;107232.94
10/20/2017;108488.69;108760.43;109273.03;107917.65
10/23/2017;107303.25;108167.46;108167.46;107303.25
10/24/2017;107206.31;107603.44;107994.88;107134.29
10/25/2017;108354.83;107560.48;108485.74;107560.48
10/26/2017;107334.78;108293.18;108847.46;107334.78
10/27/2017;107884.03;107096.47;108075.75;106932.14
10/30/2017;108466.78;108781.76;109074.79;108294.50
